Pas;ECinetica;EPotencial;ETotal;Temperatura
2495;270.564;-162.098;-135.041;0,422757
2496;276.506;-162.698;-135.047;0,432041
2497;282.561;-163.304;-135.048;0,441502
2498;28.856;-163,91;-135.055;0,450875
2499;294.317;-164.471;-135.039;0,45987
2500;299.625;-165.008;-135.046;0,468164
2501;304.273;-165.474;-135.047;0,475427
2502;308.071;-165.827;-135,02;0,481361
2503;310.879;-166.092;-135.004;0,485748
2504;312.623;-166.255;-134.993;0,488473
2505;313.314;-166.318;-134.987;0,489553
2506;313.042;-166.301;-134.997;0,489128
2507;311.963;-166.181;-134.984;0,487442
2508;31.029;-166.012;-134.983;0,484828
2509;308.276;-165.787;-134.959;0,481681
2510;306.182;-165.587;-134.968;0,47841
2511;304.257;-165.398;-134.973;0,475402
2512;302.708;-165.248;-134.977;0,472982
2513;301.685;-165,14;-134.971;0,471383
2514;301.261;-165.081;-134.955;0,47072
2515;301.426;-165.087;-134.945;0,470978
2516;302.097;-165.166;-134.957;0,472027
2517;303.135;-165,26;-134.947;0,473648
2518;304.361;-165.379;-134.943;0,475563
2519;305.595;-165.498;-134.938;0,477492
2520;306.678;-165.618;-134,95;0,479185
2521;307.492;-165.694;-134.945;0,480456
2522;307.963;-165,73;-134.934;0,481192
2523;308.068;-165.735;-134.928;0,481356
2524;307.827;-165.716;-134.933;0,48098
2525;30.729;-165.662;-134.933;0,480141
2526;306.523;-165,59;-134.938;0,478942
2527;305.594;-165.486;-134.927;0,477491
2528;304.569;-165.373;-134.916;0,47589
2529;30,35;-165.282;-134.932;0,474219
2530;302.424;-165.185;-134.943;0,472538
2531;301.365;-165.074;-134.937;0,470883
2532;300.339;-164.955;-134.921;0,46928
2533;29.936;-164.851;-134.915;0,46775
2534;298.438;-164.748;-134.904;0,46631
2535;297.581;-164.641;-134.882;0,464971
2536;296.787;-164.572;-134.894;0,463729
2537;296.037;-164.487;-134.883;0,462558
2538;295.297;-164.419;-134.889;0,461402
2539;29.451;-164.335;-134.884;0,460172
2540;293.599;-164.245;-134.885;0,458749
2541;292.485;-164,15;-134.902;0,457008
2542;291.093;-164.011;-134.902;0,454833
2543;289.369;-163.834;-134.897;0,452139
2544;287.282;-163.625;-134.897;0,448878
2545;284.829;-163.391;-134.908;0,445045
2546;282.027;-163.121;-134.919;0,440666
2547;278.904;-162.814;-134.924;0,435787
2548;275.492;-162.473;-134.924;0,430456
2549;271.825;-162.112;-134.929;0,424726
2550;267.942;-161.712;-134.918;0,418659
2551;26,39;-161.313;-134.923;0,412343
2552;259.787;-160.912;-134.933;0,405918
2553;255.735;-160.517;-134.943;0,399587
2554;251.911;-160.138;-134.947;0,393611
2555;248.504;-159.807;-134.957;0,388288
2556;245.701;-159.532;-134.961;0,383907
2557;243.651;-159.331;-134.966;0,380705
2558;242.453;-159.222;-134.977;0,378833
2559;242.142;-159.191;-134.977;0,378347
2560;242.698;-159.231;-134.961;0,379216
2561;244.064;-159.352;-134.945;0,38135
2562;246.157;-159.578;-134.962;0,384621
2563;248.887;-159.846;-134.957;0,388886
2564;252.159;-160.179;-134.963;0,393998
2565;255.875;-160.557;-134.969;0,399805
2566;259.937;-160.958;-134.964;0,406151
2567;264.234;-161.394;-134,97;0,412865
2568;268.644;-161.819;-134.954;0,419756
2569;273.035;-162.253;-134,95;0,426617
2570;277.271;-162.677;-134,95;0,433236
2571;281.222;-163.079;-134.956;0,43941
2572;284.776;-163.434;-134.957;0,444962
2573;287.848;-163.769;-134.984;0,449763
2574;290.393;-164.045;-135.006;0,453739
2575;292.404;-164.252;-135.011;0,456882
2576;29.392;-164.392;-135;0,45925
2577;295.009;-164.511;-135,01;0,460952
2578;295.757;-164.596;-135,02;0,46212
2579;296.242;-164.633;-135.009;0,462878
2580;296.515;-164.639;-134.987;0,463305
2581;296.578;-164.651;-134.993;0,463403
2582;296.374;-164,62;-134.983;0,463085
2583;295.801;-164.553;-134.973;0,462188
2584;294.728;-164.441;-134.968;0,460513
2585;293.034;-164.272;-134.969;0,457866
2586;290.631;-164.016;-134.953;0,45411
2587;287.493;-163.713;-134.963;0,449207
2588;283.668;-163.329;-134.963;0,443232
2589;279.279;-162.889;-134.961;0,436373
2590;274.509;-162.394;-134.944;0,428921
2591;269.581;-161,9;-134.942;0,421221
2592;264.728;-161.414;-134.941;0,413638
2593;260.168;-160.967;-134.951;0,406512
2594;256.072;-160.541;-134.933;0,400112
2595;252.557;-160.178;-134.922;0,39462
2596;249.674;-159,89;-134.922;0,390115
2597;247.418;-159.653;-134.912;0,386591
2598;245.739;-159.481;-134.907;0,383967
2599;244.557;-159.374;-134.918;0,38212
2600;243.787;-159.309;-134,93;0,380917
2601;243.346;-159,27;-134.936;0,380228
2602;243.163;-159.252;-134.936;0,379941
2603;243.181;-159.254;-134.936;0,379971
2604;243.364;-159.267;-134.931;0,380257
2605;243.687;-159.294;-134.926;0,380761
2606;244.134;-159.339;-134.926;0,38146
2607;244.692;-159.411;-134.942;0,382332
2608;245.346;-159.471;-134.937;0,383353
2609;246.074;-159.544;-134.937;0,384491
2610;246.849;-159.617;-134.932;0,385701
2611;247.643;-159.702;-134.937;0,386942
2612;248.434;-159,77;-134.926;0,388179
2613;249.208;-159.853;-134.932;0,389388
2614;24.996;-159.944;-134.948;0,390563
2615;250.688;-160.017;-134.948;0,391699
2616;251.381;-160.086;-134.948;0,392783
2617;252.014;-160.145;-134.943;0,393772
2618;252.538;-160.192;-134.938;0,39459
2619;252.888;-160.228;-134.939;0,395138
2620;252.987;-160.249;-134,95;0,395292
2621;252.756;-160.232;-134.956;0,394931
2622;252.122;-160.158;-134.946;0,393941
2623;251.035;-160.055;-134.952;0,392242
2624;249.477;-159.905;-134.957;0,389808
2625;247.493;-159.706;-134.957;0,386707
2626;245.203;-159.487;-134.966;0,38313
2627;24.283;-159.253;-134,97;0,379422
2628;240.685;-159.025;-134.957;0,376071
2629;239.127;-158.867;-134.955;0,373636
2630;238.478;-158.796;-134.948;0,372622
2631;238.934;-158.841;-134.948;0,373335
2632;240.498;-159.004;-134.955;0,375778
2633;242.982;-159.255;-134.957;0,379659
2634;246.071;-159.577;-134,97;0,384486
2635;249.422;-159.902;-134,96;0,389722
2636;252.738;-160.241;-134.967;0,394903
2637;255.822;-160.538;-134.956;0,399721
2638;258.581;-160.814;-134.956;0,404033
2639;261.019;-161.057;-134.955;0,407842
2640;263.218;-161,27;-134.949;0,411278
2641;265.319;-161.479;-134.947;0,41456
2642;267.498;-161.701;-134.951;0,417965
2643;269.952;-161.918;-134.923;0,4218
2644;272.869;-162.203;-134.916;0,426358
2645;276.402;-162.555;-134.915;0,431879
2646;280.643;-162.968;-134.904;0,438505
2647;285.599;-163.459;-134.899;0,446249
2648;291.185;-164.018;-134,9;0,454976
2649;297.221;-164.629;-134.907;0,464408
2650;30.346;-165.244;-134.898;0,474156
2651;309.609;-165.855;-134.894;0,483764
2652;315.369;-166.438;-134.901;0,492765
2653;320.454;-166.948;-134.903;0,50071
2654;324.618;-167.371;-134.909;0,507215
2655;327.665;-167.666;-134.899;0,511977
2656;329.459;-167.834;-134.889;0,51478
2657;329.911;-167.885;-134.894;0,515486
2658;328.976;-167.798;-134,9;0,514025
2659;326.644;-167,57;-134.905;0,510381
2660;322.939;-167.194;-134,9;0,504591
2661;317.915;-166.691;-134,9;0,496743
2662;311.668;-166.055;-134.888;0,486981
2663;30.434;-165.327;-134.893;0,475531
2664;296.142;-164,5;-134.886;0,462722
2665;287.371;-163.616;-134.878;0,449017
2666;278.422;-162.718;-134.876;0,435034
2667;269.786;-161.868;-134.889;0,421541
2668;262.021;-161.071;-134.869;0,409407
2669;255.684;-160.446;-134.878;0,399507
2670;251.248;-160.006;-134.881;0,392575
2671;248.985;-159.775;-134.876;0,38904
2672;248.892;-159.778;-134.889;0,388894
2673;250.673;-159.965;-134.898;0,391676
2674;253.812;-160.283;-134.902;0,396582
2675;257.713;-160.676;-134.905;0,402676
2676;261.827;-161.096;-134.913;0,409105
2677;265.752;-161.495;-134.919;0,415238
2678;269.256;-161.845;-134.919;0,420712
2679;272.257;-162.139;-134.913;0,425402
2680;274.783;-162.407;-134.929;0,429349
2681;276.924;-162.626;-134.933;0,432694
2682;278.802;-162.818;-134.938;0,435628
2683;280.549;-162.997;-134.942;0,438358
2684;282.287;-163.181;-134.952;0,441073
2685;284.112;-163.346;-134.935;0,443925
2686;286.088;-163.549;-134.941;0,447012
2687;288.227;-163.763;-134.941;0,450355
2688;290.489;-164.001;-134.952;0,45389
2689;292.788;-164.243;-134.964;0,457481
2690;295.009;-164.455;-134.954;0,460952
2691;297.045;-164.664;-134,96;0,464133
2692;298.823;-164.837;-134.954;0,466911
2693;300.329;-164.998;-134.965;0,469263
2694;301.612;-165.136;-134.975;0,471268
2695;302.767;-165.246;-134.969;0,473074
2696;303.903;-165.364;-134.974;0,474848
2697;305.092;-165.483;-134.974;0,476706
2698;306.347;-165.609;-134.974;0,478668
2699;307.609;-165,73;-134.969;0,480639
2700;308.758;-165.841;-134.965;0,482434
2701;309.639;-165,93;-134.966;0,483811
2702;310.099;-165.971;-134.961;0,484529
2703;310.011;-165.957;-134.956;0,484392
2704;309.294;-165.875;-134.945;0,483272
2705;307.915;-165.731;-134,94;0,481117
2706;305.891;-165,54;-134,95;0,477954
2707;303.276;-165.278;-134,95;0,473869
2708;300.157;-164.971;-134.955;0,468996
2709;296.637;-164.623;-134,96;0,463495
2710;292.823;-164.236;-134.954;0,457535
2711;288.821;-163,83;-134.948;0,451282
2712;284.727;-163.442;-134.969;0,444886
2713;280.629;-163.021;-134.958;0,438482
2714;276.611;-162.613;-134.952;0,432204
2715;272.767;-162.223;-134.946;0,426199
2716;269.216;-161.856;-134.934;0,42065
2717;266.106;-161.544;-134.933;0,41579
2718;263.614;-161.283;-134.921;0,411897
2719;261.934;-161.108;-134.915;0,409272
2720;261.245;-161.033;-134.908;0,408196
2721;261.682;-161.087;-134.919;0,408878
2722;263.302;-161.233;-134.902;0,411409
2723;266.067;-161.515;-134.909;0,41573
2724;269.841;-161,9;-134.915;0,421627
2725;274.403;-162.357;-134.917;0,428755
2726;279.471;-162.877;-134,93;0,436673
2727;28.473;-163.405;-134.932;0,44489
2728;28.986;-163.914;-134.928;0,452906
2729;294.549;-164,39;-134.936;0,460233
2730;298.507;-164.799;-134.948;0,466417
2731;301.476;-165.092;-134.944;0,471056
2732;303.237;-165.274;-134.951;0,473808
2733;30.362;-165.313;-134.952;0,474406
2734;302.511;-165.203;-134.952;0,472673
2735;299.874;-164.923;-134.936;0,468552
2736;295.758;-164.505;-134.929;0,462123
2737;290.322;-163.938;-134.906;0,453628
2738;283.833;-163.293;-134,91;0,44349
2739;276.678;-162.575;-134.907;0,432309
2740;269.329;-161.837;-134.904;0,420826
2741;262.301;-161.148;-134.918;0,409846
2742;256.087;-160.524;-134.915;0,400137
2743;251.086;-160.039;-134,93;0,392322
2744;247.556;-159.686;-134,93;0,386807
2745;245.597;-159.496;-134.936;0,383745
2746;245.163;-159.459;-134.942;0,383067
2747;246.103;-159.554;-134.944;0,384536
2748;248.192;-159.776;-134.957;0,387801
2749;251.154;-160.074;-134.959;0,392429
2750;254.676;-160.434;-134.966;0,397931
2751;258.423;-160.805;-134.963;0,403786
2752;262.064;-161.165;-134.959;0,409475
2753;265.293;-161.473;-134.944;0,41452
2754;26.787;-161.727;-134,94;0,418546
2755;269.649;-161,91;-134.945;0,421327
2756;270.602;-162.005;-134.944;0,422815
2757;270.817;-162.041;-134,96;0,423151
2758;270.471;-162.016;-134.969;0,422611
2759;269.776;-161.951;-134.973;0,421524
2760;268.923;-161.881;-134.989;0,420192
2761;268.034;-161.797;-134.994;0,418803
2762;267.144;-161.687;-134.972;0,417413
2763;266.222;-161.595;-134.973;0,415971
2764;265.209;-161.499;-134.978;0,414389
2765;26.407;-161.385;-134.978;0,41261
2766;26.282;-161,27;-134.989;0,410656
2767;261.528;-161,14;-134.988;0,408638
2768;260.306;-161.012;-134.981;0,406728
2769;259.274;-160.919;-134.991;0,405116
2770;25.853;-160.838;-134.985;0,403953
2771;258.121;-160.798;-134.985;0,403314
2772;258.034;-160.789;-134.986;0,403178
2773;258.203;-160.812;-134.992;0,403443
2774;25.853;-160.851;-134.998;0,403953
2775;258.908;-160.884;-134.993;0,404544
2776;259.253;-160,93;-135.004;0,405084
2777;259.521;-160.962;-135,01;0,405502
2778;259.703;-160.991;-135.021;0,405787
2779;259.816;-160.997;-135.015;0,405963
2780;259.888;-161.009;-135,02;0,406075
2781;259.944;-161.003;-135.009;0,406162
2782;259.995;-161.003;-135.004;0,406243
2783;26.005;-160.992;-134.987;0,406329
2784;260.118;-160.999;-134.987;0,406434
2785;260.211;-161.019;-134.998;0,40658
2786;260.338;-161.048;-135.014;0,406778
2787;260.483;-161.057;-135.009;0,407005
2788;260.595;-161.058;-134.998;0,40718
2789;260.571;-161.056;-134.999;0,407143
2790;260.263;-161.032;-135.006;0,406661
2791;259.503;-160.957;-135.007;0,405474
2792;258.134;-160.816;-135.002;0,403334
2793;256.046;-160.607;-135.002;0,400072
2794;253.213;-160.323;-135.002;0,395646
2795;24.971;-159.972;-135.001;0,390172
2796;245.718;-159.566;-134.994;0,383934
2797;241.516;-159.154;-135.003;0,377368
2798;23.746;-158.735;-134.989;0,371031
2799;233.945;-158.376;-134.981;0,365539
2800;231.363;-158.104;-134.968;0,361504
2801;230.043;-157.971;-134.967;0,359443
2802;230.205;-157.976;-134.955;0,359695
2803;23.191;-158.153;-134.962;0,362359
2804;235.045;-158.485;-134,98;0,367257
2805;239.328;-158.916;-134.983;0,37395
2806;244.347;-159.421;-134.986;0,381792
2807;249.615;-159.951;-134.989;0,390023
2808;254.636;-160.456;-134.992;0,397869
2809;258.968;-160.891;-134.994;0,404637
2810;262.269;-161.217;-134,99;0,409795
2811;26.433;-161.412;-134.979;0,413016
2812;265.085;-161.487;-134.979;0,414195
2813;264.601;-161.449;-134.989;0,41344
2814;26.306;-161.288;-134.982;0,41103
2815;260.712;-161.051;-134,98;0,407362
2816;257.846;-160.763;-134.978;0,402885
2817;254.748;-160.457;-134.982;0,398044
2818;251.677;-160.159;-134.991;0,393246
2819;248.854;-159.881;-134.996;0,388834
2820;246.463;-159.647;-135;0,385099
2821;244.662;-159.466;-134.999;0,382284
2822;243.581;-159.351;-134.993;0,380596
2823;243.324;-159,32;-134.987;0,380193
2824;243.932;-159.381;-134.988;0,381144
2825;245.369;-159.531;-134.994;0,383389
2826;247.498;-159.728;-134.979;0,386715
2827;250.093;-159.995;-134.986;0,39077
2828;252.869;-160.274;-134.988;0,395109
2829;255.531;-160.537;-134.984;0,399268
2830;257.817;-160.772;-134,99;0,402839
2831;259.534;-160,95;-134.996;0,405521
2832;260.574;-161.054;-134.996;0,407147
2833;260.917;-161.087;-134.996;0,407683
2834;260.621;-161.062;-135;0,40722
2835;25.981;-160.986;-135.005;0,405954
2836;258.662;-160.869;-135.003;0,404159
2837;257.389;-160.741;-135.002;0,402171
2838;256.222;-160.623;-135;0,400347
2839;255.385;-160.543;-135.005;0,399039
2840;255.067;-160.511;-135.004;0,398543
2841;255.405;-160.533;-134.993;0,39907
2842;256.452;-160.638;-134.993;0,400706
2843;258.179;-160.812;-134.994;0,403405
2844;26.048;-161.026;-134.978;0,407
2845;263.188;-161.288;-134.969;0,411232
2846;26.611;-161.587;-134.976;0,415797
2847;269.055;-161.882;-134.977;0,420399
2848;27.187;-162.175;-134.988;0,424797
2849;274.451;-162.445;-135;0,428829
2850;276.744;-162.674;-135;0,432413
2851;278.724;-162.884;-135.011;0,435506
2852;280.357;-163.047;-135.012;0,438058
2853;281.579;-163,17;-135.013;0,439967
2854;282.287;-163.242;-135.014;0,441073
2855;282.362;-163.245;-135.009;0,44119
2856;281.704;-163,18;-135.009;0,440163
2857;280.271;-163,02;-134.993;0,437924
2858;278.103;-162.792;-134.981;0,434536
2859;275.318;-162.518;-134.986;0,430185
2860;272.095;-162.195;-134.985;0,425148
2861;268.624;-161.847;-134.984;0,419726
2862;265.076;-161.486;-134.978;0,414181
2863;261.573;-161.125;-134.968;0,408708
2864;258.199;-160.782;-134.962;0,403435
2865;255.042;-160.471;-134.967;0,398504
2866;252.269;-160.209;-134.982;0,39417
2867;250.195;-159.999;-134.979;0,390929
2868;249.333;-159.909;-134.975;0,389583
2869;250.338;-159.994;-134,96;0,391153
2870;253.822;-160.329;-134.947;0,396597
2871;260.076;-160,95;-134.943;0,406368
2872;268.836;-161.831;-134.948;0,420057
2873;279.268;-162.882;-134.955;0,436357
2874;290.175;-163,98;-134.963;0,453399
2875;300.326;-165.006;-134.974;0,46926
2876;30.872;-165.849;-134.977;0,482376
2877;314.707;-166.449;-134.978;0,49173
2878;31.798;-166,77;-134.972;0,496844
2879;318.509;-166.822;-134.971;0,49767
2880;316.464;-166,62;-134.974;0,494475
2881;312.166;-166.193;-134.976;0,487759
2882;30.605;-165.589;-134.984;0,478203
2883;298.629;-164.844;-134.981;0,466608
2884;29.046;-164.012;-134.966;0,453844
2885;282.093;-163.167;-134.958;0,44077
2886;274.018;-162.352;-134,95;0,428153
2887;266.615;-161,61;-134.949;0,416586
2888;260.125;-160.955;-134.943;0,406445
2889;254.641;-160.418;-134.954;0,397877
2890;250.141;-159.958;-134.944;0,390846
2891;246.518;-159.597;-134.945;0,385185
2892;243.633;-159.315;-134.951;0,380676
2893;241.355;-159.082;-134.947;0,377117
2894;23,96;-158.901;-134.941;0,374375
2895;23.835;-158,77;-134.935;0,372421
2896;237.664;-158.695;-134.929;0,371349
2897;237.671;-158.695;-134.928;0,371361
2898;238.549;-158.781;-134.926;0,372732
2899;240.469;-158.978;-134.931;0,375733
2900;243.545;-159.291;-134.936;0,38054
2901;247.778;-159.715;-134.937;0,387153
2902;253.028;-160.236;-134.933;0,395356
2903;259.023;-160.837;-134.935;0,404724
2904;265.395;-161.466;-134.927;0,41468
2905;271.735;-162.108;-134.934;0,424586
2906;277.645;-162.695;-134.931;0,43382
2907;282.769;-163.221;-134.944;0,441827
2908;286.813;-163.626;-134.945;0,448146
2909;289.545;-163.895;-134,94;0,452414
2910;290.791;-164,02;-134.941;0,45436
2911;290.436;-163.985;-134.941;0,453806
2912;288.436;-163.796;-134.952;0,450682
2913;284.822;-163.445;-134.963;0,445034
2914;279.703;-162.927;-134.956;0,437035
2915;273.271;-162.271;-134.944;0,426985
2916;265.795;-161.516;-134.937;0,415305
2917;257.611;-160.701;-134,94;0,402517
2918;249.109;-159,86;-134.949;0,389234
2919;240.741;-159.031;-134.957;0,376158
2920;233.017;-158.261;-134.959;0,36409
2921;226.499;-157.594;-134.945;0,353905
2922;221.751;-157.117;-134.942;0,346486
2923;219.239;-156.869;-134.945;0,34256
2924;219.216;-156.873;-134.951;0,342524
2925;221.643;-157.112;-134.948;0,346317
2926;226.188;-157,57;-134.951;0,353418
2927;232.312;-158,18;-134.949;0,362987
2928;239.397;-158.881;-134.942;0,374058
2929;246.861;-159.636;-134,95;0,38572
2930;254.228;-160.369;-134.946;0,397231
2931;261.163;-161.085;-134.969;0,408067
2932;267.466;-161.705;-134.958;0,417915
2933;273.048;-162.262;-134.958;0,426638
2934;277.909;-162.753;-134.962;0,434234
2935;282.108;-163.172;-134.961;0,440793
2936;285.731;-163.523;-134,95;0,446455
2937;288.877;-163.842;-134.954;0,45137
2938;291.632;-164.122;-134.959;0,455675
2939;294.066;-164.376;-134,97;0,459479
2940;29.623;-164.603;-134,98;0,46286
2941;298.155;-164.779;-134.964;0,465868
2942;299.855;-164.949;-134.964;0,468524
2943;301.327;-165.086;-134.953;0,470824
2944;302.549;-165.225;-134,97;0,472732
2945;303.468;-165.317;-134,97;0,474168
2946;303.998;-165,36;-134,96;0,474997
2947;304.016;-165.363;-134.961;0,475024
2948;303.365;-165.294;-134.957;0,474007
2949;301.876;-165.146;-134.959;0,471682
2950;299.403;-164.905;-134.965;0,467817
2951;295.859;-164.562;-134.976;0,462279
2952;291.259;-164.096;-134,97;0,455093
2953;285.755;-163.539;-134.964;0,446492
2954;279.637;-162.914;-134,95;0,436933
2955;273.308;-162.273;-134.942;0,427044
2956;267.229;-161.662;-134,94;0,417545
2957;26.183;-161.132;-134.949;0,40911
2958;257.431;-160.697;-134.953;0,402235
2959;254.188;-160.373;-134.954;0,397169
2960;252.102;-160.165;-134.955;0,393909
2961;251.059;-160.051;-134.945;0,39228
2962;250.907;-160.036;-134.946;0,392042
2963;251.506;-160.113;-134.962;0,392978
2964;252.757;-160.233;-134.957;0,394933
2965;254.595;-160.422;-134.963;0,397805
2966;256.961;-160,67;-134.974;0,401501
2967;25.977;-160.951;-134.974;0,405891
2968;262.907;-161.266;-134.975;0,410793
2969;266.226;-161.604;-134.981;0,415978
2970;26.957;-161.923;-134.966;0,421203
